basin,region,site_name,sample,depth,unique,type,family,family_count,oto_count_total,sed_weight_whole_sample_kg,sed_weight_500_kg
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-3-2,modern_bulk,Scaridae,1,38,0.6716,0.31048
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-3-2,modern_bulk,Sin_identificar,10,38,0.6716,0.31048
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Apogonidae,2,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Atherinidae,3,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Bregmacerotidae,1,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Clupeidae,1,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Engraulidae,6,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Gobiidae,8,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-1,modern_bulk,Sin_identificar,6,27,0.7088,0.33121
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Apogonidae,2,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Atherinidae,1,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Blenniidae,1,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Bythitidae,1,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Clupeidae,1,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Engraulidae,2,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Gobiidae,9,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-4-2,modern_bulk,Sin_identificar,4,21,0.7047,0.29614
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Atherinidae,3,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Bythitidae,1,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Engraulidae,4,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Gobiidae,3,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Pomacentridae,1,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-1,modern_bulk,Sin_identificar,2,14,0.5594,0.20766
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-2,modern_bulk,Apogonidae,1,20,0.7013,0.35729
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-2,modern_bulk,Engraulidae,4,20,0.7013,0.35729
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-2,modern_bulk,Gobiidae,10,20,0.7013,0.35729
Caribbean,Bocas del Toro,Punta Caracol,AT13-10,.,AT13-10-5-2,modern_bulk,Sin_identificar,5,20,0.7013,0.35729
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-1-1,modern_bulk,Apogonidae,2,3,0.4153,0.09181
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-1-1,modern_bulk,Gobiidae,1,3,0.4153,0.09181
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Apogonidae,4,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Atherinidae,1,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Bregmacerotidae,1,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Engraulidae,1,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Gobiidae,4,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-2-1,modern_bulk,Sin_identificar,2,13,0.4023,0.12526
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-3-1,modern_bulk,Apogonidae,1,5,0.4373,0.12953
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-3-1,modern_bulk,Atherinidae,1,5,0.4373,0.12953
Caribbean,Bocas del Toro,Crawl Cay,AT13-11,.,AT13-11-3-1,modern_bulk,Engraulidae,3,5,0.4373,0.12953
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Apogonidae,3,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Atherinidae,4,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Atherinidae,2,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Clupeidae,2,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Engraulidae,3,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Gerreidae,1,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Gobiidae,17,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-1,modern_bulk,Sin_identificar,12,44,0.5786,0.22898
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Apogonidae,4,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Atherinidae,6,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Atherinidae,2,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Engraulidae,3,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Gobiidae,14,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-1-2,modern_bulk,Sin_identificar,9,38,0.6281,0.29472
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Apogonidae,5,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Atherinidae,7,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Batrachoididae,1,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Engraulidae,5,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Gobiidae,13,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-1,modern_bulk,Sin_identificar,3,34,0.6656,0.27994
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Apogonidae,7,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Atherinidae,1,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Atherinidae,6,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Clupeidae,2,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Engraulidae,10,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Gobiidae,9,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-2-2,modern_bulk,Sin_identificar,5,40,0.6317,0.27237
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Apogonidae,2,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Atherinidae,1,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Atherinidae,2,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Bythitidae,1,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Engraulidae,8,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Gobiidae,19,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Haemulidae,1,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-1,modern_bulk,Sin_identificar,4,38,0.582,0.26412
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Apogonidae,3,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Atherinidae,6,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Bregmacerotidae,1,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Bythitidae,2,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Clupeidae,2,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Engraulidae,9,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Gobiidae,23,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Labridae,1,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Synodontidae,2,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-3-2,modern_bulk,Sin_identificar,8,57,0.6298,0.33171
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Apogonidae,5,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Atherinidae,3,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Atherinidae,4,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Bythitidae,1,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Clupeidae,1,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Engraulidae,9,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Gobiidae,33,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Haemulidae,1,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Labridae,2,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-1,modern_bulk,Sin_identificar,14,73,0.5885,0.28469
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Apogonidae,9,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Bythitidae,1,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Engraulidae,8,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Gerreidae,1,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Gobiidae,18,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Opistognathidae,1,48,0.6922,0.28791
Caribbean,Bocas del Toro,Casa Blanca,AT13-12,.,AT13-12-4-2,modern_bulk,Sin_identificar,10,48,0.6922,0.28791
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-1,Holocene_bulk,Apogonidae,1,7,0.65,0.18316
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-1,Holocene_bulk,Bythitidae,1,7,0.65,0.18316
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-1,Holocene_bulk,Bythitidae,1,7,0.65,0.18316
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-1,Holocene_bulk,Sin_identificar,4,7,0.65,0.18316
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-10,Holocene_bulk,Apogonidae,2,8,0.7,0.20235
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-10,Holocene_bulk,Bythitidae,1,8,0.7,0.20235
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-10,Holocene_bulk,Gobiidae,1,8,0.7,0.20235
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-10,Holocene_bulk,Sin_identificar,4,8,0.7,0.20235
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-8,Holocene_bulk,Apogonidae,1,9,0.6,0.211
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-8,Holocene_bulk,Engraulidae,1,9,0.6,0.211
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-8,Holocene_bulk,Gobiidae,5,9,0.6,0.211
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-8,Holocene_bulk,Pomacentridae,1,9,0.6,0.211
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-8,Holocene_bulk,Sin_identificar,1,9,0.6,0.211
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-9,Holocene_bulk,Acanthuridae,1,2,0.65,0.16508
Caribbean,Bocas del Toro,Sweet Bocas Trench 1,AT13-2,.,AT13-2-9,Holocene_bulk,Apogonidae,1,2,0.65,0.16508
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-10,Holocene_bulk,Apogonidae,1,13,0.5,0.22852
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-10,Holocene_bulk,Bythitidae,1,13,0.5,0.22852
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-10,Holocene_bulk,Engraulidae,5,13,0.5,0.22852
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-10,Holocene_bulk,Gobiidae,2,13,0.5,0.22852
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-10,Holocene_bulk,Sin_identificar,4,13,0.5,0.22852
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-11,Holocene_bulk,Atherinidae,1,4,0.6,0.14227
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-11,Holocene_bulk,Gobiidae,1,4,0.6,0.14227
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-11,Holocene_bulk,Sin_identificar,2,4,0.6,0.14227
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-12,Holocene_bulk,Apogonidae,1,5,0.75,0.14146
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-12,Holocene_bulk,Engraulidae,1,5,0.75,0.14146
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-12,Holocene_bulk,Gobiidae,3,5,0.75,0.14146
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-13,Holocene_bulk,Engraulidae,2,12,0.95,0.19035
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-13,Holocene_bulk,Gobiidae,3,12,0.95,0.19035
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-13,Holocene_bulk,Labridae,1,12,0.95,0.19035
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-13,Holocene_bulk,Sin_identificar,6,12,0.95,0.19035
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-14,Holocene_bulk,Engraulidae,2,7,0.6,0.13263
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-14,Holocene_bulk,Gobiidae,1,7,0.6,0.13263
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-14,Holocene_bulk,Pomacentridae,1,7,0.6,0.13263
Caribbean,Bocas del Toro,Sweet Bocas Trench 2,AT13-3,.,AT13-3-14,Holocene_bulk,Sin_identificar,3,7,0.6,0.13263
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-2,Holocene_bulk,Gerreidae,1,28,0.4,0.02926
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-2,Holocene_bulk,Gobiidae,27,28,0.4,0.02926
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Apogonidae,5,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Bregmacerotidae,2,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Gerreidae,1,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Gerreidae,1,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Gobiidae,151,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Synodontidae,1,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-3,Holocene_bulk,Sin_identificar,6,167,0.6,0.06838
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-4,Holocene_bulk,Engraulidae,1,1,0.6,0.09913
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-5,Holocene_bulk,Engraulidae,1,2,0.6,0.0807
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-5,Holocene_bulk,Gobiidae,1,2,0.6,0.0807
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-6,Holocene_bulk,Engraulidae,2,3,0.4,0.03634
Caribbean,Bocas del Toro,Sweet Bocas Trench 3,AT13-4,.,AT13-4-6,Holocene_bulk,Gobiidae,1,3,0.4,0.03634
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-1,Holocene_bulk,Apogonidae,1,3,0.55,0.13887
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-1,Holocene_bulk,Engraulidae,1,3,0.55,0.13887
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-1,Holocene_bulk,Gobiidae,1,3,0.55,0.13887
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-2,Holocene_bulk,.,0,0,0.75,0.184581818
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-3,Holocene_bulk,Haemulidae,1,2,0.55,0.13185
Caribbean,Bocas del Toro,Sweet Bocas Trench 4,AT13-5,.,AT13-5-3,Holocene_bulk,Sin_identificar,1,2,0.55,0.13185
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-1,Holocene_bulk,Engraulidae,2,9,0.6,0.14335
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-1,Holocene_bulk,Scaridae,1,9,0.6,0.14335
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-1,Holocene_bulk,Sin_identificar,6,9,0.6,0.14335
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-2,Holocene_bulk,Engraulidae,1,1,0.6,0.1846
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-3,Holocene_bulk,Apogonidae,1,8,0.6,0.19434
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-3,Holocene_bulk,Bythitidae,1,8,0.6,0.19434
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-3,Holocene_bulk,Engraulidae,3,8,0.6,0.19434
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-3,Holocene_bulk,Gobiidae,2,8,0.6,0.19434
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-3,Holocene_bulk,Sin_identificar,1,8,0.6,0.19434
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-6,Holocene_bulk,Gobiidae,2,3,0.4,0.0741
Caribbean,Bocas del Toro,Sweet Bocas Trench 5,AT13-6,.,AT13-6-6,Holocene_bulk,Sin_identificar,1,3,0.4,0.0741
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-1,Holocene_bulk,Albulidae,1,13,0.55,0.17862
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-1,Holocene_bulk,Apogonidae,1,13,0.55,0.17862
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-1,Holocene_bulk,Engraulidae,6,13,0.55,0.17862
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-1,Holocene_bulk,Gobiidae,4,13,0.55,0.17862
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-1,Holocene_bulk,Sin_identificar,1,13,0.55,0.17862
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Apogonidae,2,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Batrachoididae,1,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Bothidae,1,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Gobiidae,10,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Scaridae,2,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-2,Holocene_bulk,Sin_identificar,2,18,0.55,0.16704
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Apogonidae,2,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Bythitidae,1,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Engraulidae,1,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Gobiidae,10,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Haemulidae,1,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-3,Holocene_bulk,Sin_identificar,3,18,0.6,0.13949
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Apogonidae,1,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Engraulidae,4,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Gobiidae,82,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Opistognathidae,1,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Scaridae,1,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Serranidae,1,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-4,Holocene_bulk,Sin_identificar,4,94,0.65,0.18724
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-5,Holocene_bulk,Apogonidae,6,328,0.6,0.19617
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-5,Holocene_bulk,Bythitidae,1,328,0.6,0.19617
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-5,Holocene_bulk,Clupeidae,1,328,0.6,0.19617
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-5,Holocene_bulk,Engraulidae,10,328,0.6,0.19617
Caribbean,Bocas del Toro,Sweet Bocas Trench 6,AT13-7,.,AT13-7-5,Holocene_bulk,Gobiidae,207,328,0.6,0.19617
